sales_order_id,item_no,material_id,order_quantity,sales_unit_price,shipped_quantity,unshipped_quantity,item_amount,unit
SO-202507132-003,1,MAT-10022,88,188.49,0,88,16587.12,箱
SO-202507132-003,2,MAT-10039,199,162.12,0,199,32261.88,件
SO-202507132-003,3,MAT-10031,200,125.64,0,200,25128.0,个
SO-202507133-001,1,MAT-10030,88,115.8,0,88,10190.4,套
SO-202507133-001,2,MAT-10021,117,242.81,0,117,28408.77,箱
SO-202507133-001,3,MAT-10004,164,81.62,0,164,13385.68,件
SO-202507133-002,1,MAT-10015,122,45.1,0,122,5502.2,箱
SO-202507133-002,2,MAT-10028,81,61.0,0,81,4941.0,个
SO-202507133-002,3,MAT-10021,140,84.97,0,140,11895.8,个
SO-202507133-003,1,MAT-10011,103,226.62,0,103,23341.86,件
SO-202507133-003,2,MAT-10035,181,204.68,0,181,37047.08,套
SO-202507133-003,3,MAT-10006,189,154.08,0,189,29121.12,箱
SO-202507134-001,1,MAT-10014,89,168.54,0,89,15000.06,套
SO-202507134-001,2,MAT-10016,160,183.36,0,160,29337.6,套
SO-202507134-001,3,MAT-10034,54,149.26,0,54,8060.04,件
SO-202507134-002,1,MAT-10032,64,178.35,0,64,11414.4,箱
SO-202507134-002,2,MAT-10012,45,105.84,0,45,4762.8,箱
SO-202507134-002,3,MAT-10047,112,163.8,0,112,18345.6,个
SO-202507134-003,1,MAT-10018,193,54.68,0,193,10553.24,套
SO-202507134-003,2,MAT-10006,96,181.86,0,96,17458.56,个
SO-202507134-003,3,MAT-10011,183,195.17,0,183,35716.11,箱
SO-202507135-001,1,MAT-10011,191,88.98,0,191,16995.18,个
SO-202507135-001,2,MAT-10012,198,141.77,0,198,28070.46,箱
SO-202507135-001,3,MAT-10046,109,118.85,0,109,12954.65,箱
SO-202507135-002,1,MAT-10026,102,37.44,0,102,3818.88,个
SO-202507135-002,2,MAT-10023,135,149.57,0,135,20191.95,个
SO-202507135-002,3,MAT-10005,38,155.86,0,38,5922.68,箱
SO-202507135-003,1,MAT-10038,88,173.78,0,88,15292.64,件
SO-202507135-003,2,MAT-10048,14,109.28,0,14,1529.92,件
SO-202507135-003,3,MAT-10048,142,67.21,0,142,9543.82,件
SO-202507136-001,1,MAT-10010,13,120.95,0,13,1572.35,套
SO-202507136-001,2,MAT-10042,37,77.85,0,37,2880.45,箱
SO-202507136-001,3,MAT-10027,39,90.56,0,39,3531.84,套
SO-202507136-002,1,MAT-10009,157,75.51,0,157,11855.07,个
SO-202507136-002,2,MAT-10031,135,131.56,0,135,17760.6,套
SO-202507136-002,3,MAT-10035,136,58.46,0,136,7950.56,件
SO-202507136-003,1,MAT-10035,113,218.99,0,113,24745.87,个
SO-202507136-003,2,MAT-10015,178,244.65,0,178,43547.7,个
SO-202507136-003,3,MAT-10012,139,98.35,0,139,13670.65,套
SO-202507137-001,1,MAT-10041,133,188.81,0,133,25111.73,件
SO-202507137-001,2,MAT-10015,33,99.38,0,33,3279.54,套
SO-202507137-001,3,MAT-10021,95,241.19,0,95,22913.05,个
SO-202507137-002,1,MAT-10006,152,105.62,0,152,16054.24,个
SO-202507137-002,2,MAT-10028,199,33.83,0,199,6732.17,箱
SO-202507137-002,3,MAT-10035,83,94.72,0,83,7861.76,个
SO-202507137-003,1,MAT-10023,90,222.02,0,90,19981.8,件
SO-202507137-003,2,MAT-10010,85,42.45,0,85,3608.25,件
SO-202507137-003,3,MAT-10013,169,203.59,0,169,34406.71,套
SO-202507138-001,1,MAT-10024,94,183.8,0,94,17277.2,套
SO-202507138-001,2,MAT-10037,187,208.15,0,187,38924.05,个
SO-202507138-001,3,MAT-10032,181,38.62,0,181,6990.22,套
SO-202507138-002,1,MAT-10030,129,96.11,0,129,12398.19,套
SO-202507138-002,2,MAT-10019,111,79.93,0,111,8872.23,个
SO-202507138-002,3,MAT-10047,176,128.68,0,176,22647.68,套
SO-202507138-003,1,MAT-10029,190,205.04,0,190,38957.6,套
SO-202507138-003,2,MAT-10036,67,192.61,0,67,12904.87,箱
SO-202507138-003,3,MAT-10028,127,32.91,0,127,4179.57,套
SO-202507139-001,1,MAT-10044,180,229.76,0,180,41356.8,箱
SO-202507139-001,2,MAT-10032,26,30.46,0,26,791.96,套
SO-202507139-001,3,MAT-10046,48,130.94,0,48,6285.12,个
SO-202507139-002,1,MAT-10037,11,87.23,0,11,959.53,套
SO-202507139-002,2,MAT-10023,161,211.31,0,161,34020.91,套
SO-202507139-002,3,MAT-10013,189,182.0,0,189,34398.0,个
SO-202507139-003,1,MAT-10049,44,100.62,0,44,4427.28,套
SO-202507139-003,2,MAT-10022,152,46.06,0,152,7001.12,个
SO-202507139-003,3,MAT-10022,101,84.42,0,101,8526.42,套
SO-202507140-001,1,MAT-10031,35,146.31,0,35,5120.85,套
SO-202507140-001,2,MAT-10007,131,116.29,0,131,15233.99,套
SO-202507140-001,3,MAT-10028,150,101.7,0,150,15255.0,个
SO-202507140-002,1,MAT-10032,117,232.12,0,117,27158.04,件
SO-202507140-002,2,MAT-10038,20,165.59,0,20,3311.8,箱
SO-202507140-002,3,MAT-10006,32,180.57,0,32,5778.24,个
SO-202507140-003,1,MAT-10024,57,152.05,0,57,8666.85,箱
SO-202507140-003,2,MAT-10001,75,232.97,0,75,17472.75,箱
SO-202507140-003,3,MAT-10004,88,41.25,0,88,3630.0,套
SO-202507141-001,1,MAT-10025,157,106.56,0,157,16729.92,个
SO-202507141-001,2,MAT-10023,36,243.0,0,36,8748.0,个
SO-202507141-001,3,MAT-10036,155,170.66,0,155,26452.3,箱
SO-202507141-002,1,MAT-10012,150,77.35,0,150,11602.5,个
SO-202507141-002,2,MAT-10001,137,202.18,0,137,27698.66,箱
SO-202507141-002,3,MAT-10033,160,40.17,0,160,6427.2,箱
SO-202507141-003,1,MAT-10035,38,85.26,0,38,3239.88,套
SO-202507141-003,2,MAT-10002,162,80.0,0,162,12960.0,件
SO-202507141-003,3,MAT-10004,143,118.82,0,143,16991.26,个
SO-202507142-001,1,MAT-10042,169,96.76,0,169,16352.44,件
SO-202507142-001,2,MAT-10029,171,74.03,0,171,12659.13,箱
SO-202507142-001,3,MAT-10006,12,142.31,0,12,1707.72,箱
SO-202507142-002,1,MAT-10047,107,102.58,0,107,10976.06,件
SO-202507142-002,2,MAT-10045,131,169.12,0,131,22154.72,箱
SO-202507142-002,3,MAT-10009,20,173.86,0,20,3477.2,箱
SO-202507142-003,1,MAT-10013,124,184.01,0,124,22817.24,件
SO-202507142-003,2,MAT-10031,16,70.64,0,16,1130.24,件
SO-202507142-003,3,MAT-10007,152,176.67,0,152,26853.84,个
SO-202507143-001,1,MAT-10049,62,39.37,0,62,2440.94,箱
SO-202507143-001,2,MAT-10019,144,207.86,0,144,29931.84,箱
SO-202507143-001,3,MAT-10021,187,113.65,0,187,21252.55,箱
SO-202507143-002,1,MAT-10017,161,245.52,0,161,39528.72,个
SO-202507143-002,2,MAT-10015,77,46.56,0,77,3585.12,套
SO-202507143-002,3,MAT-10005,59,71.04,0,59,4191.36,套
SO-202507143-003,1,MAT-10035,110,127.61,0,110,14037.1,件
SO-202507143-003,2,MAT-10046,181,158.41,0,181,28672.21,箱
SO-202507143-003,3,MAT-10022,129,188.66,0,129,24337.14,套
SO-202507144-001,1,MAT-10039,174,238.39,0,174,41479.86,箱
SO-202507144-001,2,MAT-10017,169,199.23,0,169,33669.87,套
SO-202507144-001,3,MAT-10011,77,216.5,0,77,16670.5,个
SO-202507144-002,1,MAT-10035,184,52.64,0,184,9685.76,个
SO-202507144-002,2,MAT-10032,131,130.15,0,131,17049.65,套
SO-202507144-002,3,MAT-10006,155,69.1,0,155,10710.5,套
SO-202507144-003,1,MAT-10023,44,110.02,0,44,4840.88,套
SO-202507144-003,2,MAT-10034,80,50.14,0,80,4011.2,套
SO-202507144-003,3,MAT-10010,16,146.32,0,16,2341.12,件
SO-202507145-001,1,MAT-10027,141,202.26,0,141,28518.66,个
SO-202507145-001,2,MAT-10020,124,34.62,0,124,4292.88,套
SO-202507145-001,3,MAT-10006,116,131.74,0,116,15281.84,件
SO-202507145-002,1,MAT-10020,44,178.42,0,44,7850.48,件
SO-202507145-002,2,MAT-10008,155,228.44,0,155,35408.2,件
SO-202507145-002,3,MAT-10044,169,207.62,0,169,35087.78,套
SO-202507145-003,1,MAT-10038,66,129.52,0,66,8548.32,件
SO-202507145-003,2,MAT-10029,64,225.49,0,64,14431.36,件
SO-202507145-003,3,MAT-10037,46,73.93,0,46,3400.78,件
SO-202507146-001,1,MAT-10045,191,166.18,0,191,31740.38,件
SO-202507146-001,2,MAT-10013,51,41.97,0,51,2140.47,个
SO-202507146-001,3,MAT-10023,189,232.5,0,189,43942.5,个
SO-202507146-002,1,MAT-10028,115,69.18,0,115,7955.7,件
SO-202507146-002,2,MAT-10033,73,76.54,0,73,5587.42,套
SO-202507146-002,3,MAT-10025,21,197.26,0,21,4142.46,件
SO-202507146-003,1,MAT-10017,157,124.95,0,157,19617.15,箱
SO-202507146-003,2,MAT-10027,144,85.78,0,144,12352.32,套
SO-202507146-003,3,MAT-10017,112,194.25,0,112,21756.0,个
SO-202507147-001,1,MAT-10011,11,172.41,0,11,1896.51,套
SO-202507147-001,2,MAT-10003,69,45.27,0,69,3123.63,箱
SO-202507147-001,3,MAT-10002,136,139.98,0,136,19037.28,个
SO-202507147-002,1,MAT-10008,88,116.31,0,88,10235.28,箱
SO-202507147-002,2,MAT-10033,158,211.93,0,158,33484.94,个
SO-202507147-002,3,MAT-10027,45,126.5,0,45,5692.5,个
SO-202507147-003,1,MAT-10004,159,222.97,0,159,35452.23,箱
SO-202507147-003,2,MAT-10012,125,48.2,0,125,6025.0,箱
SO-202507147-003,3,MAT-10020,108,144.9,0,108,15649.2,套
SO-202507148-001,1,MAT-10047,124,165.51,0,124,20523.24,箱
SO-202507148-001,2,MAT-10033,194,148.87,0,194,28880.78,箱
SO-202507148-001,3,MAT-10050,116,179.88,0,116,20866.08,箱
SO-202507148-002,1,MAT-10038,126,171.74,0,126,21639.24,件
SO-202507148-002,2,MAT-10017,74,46.24,0,74,3421.76,件
SO-202507148-002,3,MAT-10040,105,166.57,0,105,17489.85,箱
SO-202507148-003,1,MAT-10048,173,197.01,0,173,34082.73,个
SO-202507148-003,2,MAT-10007,157,136.34,0,157,21405.38,件
SO-202507148-003,3,MAT-10014,163,37.31,0,163,6081.53,件
SO-202507149-001,1,MAT-10024,27,225.53,0,27,6089.31,个
SO-202507149-001,2,MAT-10040,110,241.23,0,110,26535.3,箱
SO-202507149-001,3,MAT-10020,48,46.27,0,48,2220.96,套
SO-202507149-002,1,MAT-10036,31,122.89,0,31,3809.59,箱
SO-202507149-002,2,MAT-10016,190,103.04,0,190,19577.6,件
SO-202507149-002,3,MAT-10029,97,64.42,0,97,6248.74,件
SO-202507149-003,1,MAT-10041,76,149.72,0,76,11378.72,个
SO-202507149-003,2,MAT-10011,175,101.55,0,175,17771.25,个
SO-202507149-003,3,MAT-10045,15,59.76,0,15,896.4,个
SO-202507150-001,1,MAT-10022,51,39.19,0,51,1998.69,套
SO-202507150-001,2,MAT-10029,102,197.94,0,102,20189.88,套
SO-202507150-001,3,MAT-10012,137,100.13,0,137,13717.81,个
SO-202507150-002,1,MAT-10007,174,52.59,0,174,9150.66,个
SO-202507150-002,2,MAT-10026,38,143.43,0,38,5450.34,件
SO-202507150-002,3,MAT-10023,152,83.49,0,152,12690.48,箱
SO-202507150-003,1,MAT-10038,166,55.69,0,166,9244.54,件
SO-202507150-003,2,MAT-10049,132,189.96,0,132,25074.72,箱
SO-202507150-003,3,MAT-10014,25,194.37,0,25,4859.25,箱
SO-202507151-001,1,MAT-10032,123,39.5,0,123,4858.5,箱
SO-202507151-001,2,MAT-10021,190,62.52,0,190,11878.8,箱
SO-202507151-001,3,MAT-10006,177,232.58,0,177,41166.66,套
SO-202507151-002,1,MAT-10044,77,222.09,0,77,17100.93,个
SO-202507151-002,2,MAT-10046,89,115.46,0,89,10275.94,套
SO-202507151-002,3,MAT-10026,31,173.07,0,31,5365.17,件
SO-202507151-003,1,MAT-10039,190,146.96,0,190,27922.4,个
SO-202507151-003,2,MAT-10041,31,241.6,0,31,7489.6,套
SO-202507151-003,3,MAT-10021,66,241.38,0,66,15931.08,箱
SO-202507152-001,1,MAT-10037,25,211.62,0,25,5290.5,套
SO-202507152-001,2,MAT-10048,169,237.32,0,169,40107.08,个
SO-202507152-001,3,MAT-10011,105,106.61,0,105,11194.05,箱
SO-202507152-002,1,MAT-10014,51,212.63,0,51,10844.13,箱
SO-202507152-002,2,MAT-10040,122,172.16,0,122,21003.52,件
SO-202507152-002,3,MAT-10033,120,238.0,0,120,28560.0,个
SO-202507152-003,1,MAT-10023,41,74.09,0,41,3037.69,箱
SO-202507152-003,2,MAT-10048,121,160.77,0,121,19453.17,套
SO-202507152-003,3,MAT-10049,178,153.5,0,178,27323.0,套
SO-202507153-001,1,MAT-10050,165,227.52,0,165,37540.8,件
SO-202507153-001,2,MAT-10041,164,97.02,0,164,15911.28,件
SO-202507153-001,3,MAT-10032,116,120.68,0,116,13998.88,个
SO-202507153-002,1,MAT-10003,161,107.75,0,161,17347.75,件
SO-202507153-002,2,MAT-10022,18,141.99,0,18,2555.82,件
SO-202507153-002,3,MAT-10031,54,232.45,0,54,12552.3,套
SO-202507153-003,1,MAT-10001,57,222.16,0,57,12663.12,个
SO-202507153-003,2,MAT-10018,193,232.55,0,193,44882.15,件
SO-202507153-003,3,MAT-10027,159,238.68,0,159,37950.12,套
SO-202507154-001,1,MAT-10002,25,235.07,0,25,5876.75,箱
SO-202507154-001,2,MAT-10010,42,148.57,0,42,6239.94,个
SO-202507154-001,3,MAT-10015,173,130.95,0,173,22654.35,箱
SO-202507154-002,1,MAT-10048,195,110.6,0,195,21567.0,套
SO-202507154-002,2,MAT-10005,64,94.83,0,64,6069.12,个
SO-202507154-002,3,MAT-10005,154,209.09,0,154,32199.86,个
SO-202507154-003,1,MAT-10041,90,170.51,0,90,15345.9,箱
SO-202507154-003,2,MAT-10023,146,77.24,0,146,11277.04,件
SO-202507154-003,3,MAT-10003,182,144.03,0,182,26213.46,件
SO-202507155-001,1,MAT-10026,139,201.91,0,139,28065.49,套
SO-202507155-001,2,MAT-10044,20,104.99,0,20,2099.8,箱
SO-202507155-001,3,MAT-10003,13,173.08,0,13,2250.04,套
SO-202507155-002,1,MAT-10029,175,86.14,0,175,15074.5,个
SO-202507155-002,2,MAT-10049,137,122.6,0,137,16796.2,件
SO-202507155-002,3,MAT-10031,72,169.05,0,72,12171.6,件
SO-202507155-003,1,MAT-10004,111,188.71,0,111,20946.81,箱
SO-202507155-003,2,MAT-10027,163,208.03,0,163,33908.89,个
SO-202507155-003,3,MAT-10017,115,247.97,0,115,28516.55,套
SO-202507156-001,1,MAT-10043,131,134.94,0,131,17677.14,套
SO-202507156-001,2,MAT-10044,158,69.19,0,158,10932.02,个
SO-202507156-001,3,MAT-10050,92,47.5,0,92,4370.0,个
SO-202507156-002,1,MAT-10019,17,47.24,0,17,803.08,件
SO-202507156-002,2,MAT-10001,182,54.83,0,182,9979.06,套
SO-202507156-002,3,MAT-10037,163,143.95,0,163,23463.85,套
SO-202507156-003,1,MAT-10017,198,143.48,0,198,28409.04,箱
SO-202507156-003,2,MAT-10037,129,99.64,0,129,12853.56,个
SO-202507156-003,3,MAT-10026,46,35.28,0,46,1622.88,件
SO-202507157-001,1,MAT-10008,79,78.81,0,79,6225.99,套
SO-202507157-001,2,MAT-10039,189,124.05,0,189,23445.45,箱
SO-202507157-001,3,MAT-10020,180,137.81,0,180,24805.8,箱
SO-202507157-002,1,MAT-10024,135,128.53,0,135,17351.55,个
SO-202507157-002,2,MAT-10008,199,76.0,0,199,15124.0,箱
SO-202507157-002,3,MAT-10018,182,165.59,0,182,30137.38,个
SO-202507157-003,1,MAT-10011,86,170.23,0,86,14639.78,件
SO-202507157-003,2,MAT-10003,14,86.96,0,14,1217.44,箱
SO-202507157-003,3,MAT-10001,16,183.21,0,16,2931.36,箱
SO-202507158-001,1,MAT-10031,153,131.26,0,153,20082.78,件
SO-202507158-001,2,MAT-10013,24,61.92,0,24,1486.08,箱
SO-202507158-001,3,MAT-10033,121,70.58,0,121,8540.18,套
SO-202507158-002,1,MAT-10034,29,198.32,0,29,5751.28,件
SO-202507158-002,2,MAT-10021,95,247.75,0,95,23536.25,件
SO-202507158-002,3,MAT-10041,171,108.03,0,171,18473.13,套
SO-202507158-003,1,MAT-10039,48,91.04,0,48,4369.92,箱
SO-202507158-003,2,MAT-10037,140,74.97,0,140,10495.8,件
SO-202507158-003,3,MAT-10046,15,61.97,0,15,929.55,套
SO-202507159-001,1,MAT-10049,135,197.61,0,135,26677.35,件
SO-202507159-001,2,MAT-10017,152,203.94,0,152,30998.88,件
SO-202507159-001,3,MAT-10010,172,143.88,0,172,24747.36,箱
SO-202507159-002,1,MAT-10013,156,53.85,0,156,8400.6,套
SO-202507159-002,2,MAT-10009,169,197.48,0,169,33374.12,套
SO-202507159-002,3,MAT-10034,182,240.38,0,182,43749.16,件
SO-202507159-003,1,MAT-10001,76,147.29,0,76,11194.04,件
SO-202507159-003,2,MAT-10031,30,85.22,0,30,2556.6,箱
SO-202507159-003,3,MAT-10021,154,237.34,0,154,36550.36,套
SO-202507160-001,1,MAT-10041,29,158.8,0,29,4605.2,件
SO-202507160-001,2,MAT-10031,171,134.93,0,171,23073.03,套
SO-202507160-001,3,MAT-10023,173,67.9,0,173,11746.7,个
SO-202507160-002,1,MAT-10032,126,192.6,0,126,24267.6,套
SO-202507160-002,2,MAT-10004,138,230.05,0,138,31746.9,件
SO-202507160-002,3,MAT-10039,115,164.46,0,115,18912.9,箱
SO-202507160-003,1,MAT-10009,47,248.63,0,47,11685.61,件
SO-202507160-003,2,MAT-10016,181,197.25,0,181,35702.25,箱
SO-202507160-003,3,MAT-10029,149,138.93,0,149,20700.57,件
SO-202507161-001,1,MAT-10017,70,37.56,0,70,2629.2,件
SO-202507161-001,2,MAT-10016,77,64.95,0,77,5001.15,个
SO-202507161-001,3,MAT-10034,89,157.43,0,89,14011.27,个
SO-202507161-002,1,MAT-10038,199,155.95,0,199,31034.05,套
SO-202507161-002,2,MAT-10029,76,249.82,0,76,18986.32,件
SO-202507161-002,3,MAT-10043,23,212.23,0,23,4881.29,件
SO-202507161-003,1,MAT-10021,21,87.22,0,21,1831.62,套
SO-202507161-003,2,MAT-10018,165,248.71,0,165,41037.15,件
SO-202507161-003,3,MAT-10005,194,157.17,0,194,30490.98,件
SO-202507162-001,1,MAT-10039,155,134.89,0,155,20907.95,个
SO-202507162-001,2,MAT-10013,76,163.98,0,76,12462.48,箱
SO-202507162-001,3,MAT-10038,51,95.12,0,51,4851.12,箱
SO-202507162-002,1,MAT-10007,117,240.47,0,117,28134.99,箱
SO-202507162-002,2,MAT-10024,112,102.58,0,112,11488.96,箱
SO-202507162-002,3,MAT-10036,180,67.35,0,180,12123.0,个
SO-202507162-003,1,MAT-10004,134,72.9,0,134,9768.6,箱
SO-202507162-003,2,MAT-10028,187,111.27,0,187,20807.49,件
SO-202507162-003,3,MAT-10050,42,109.93,0,42,4617.06,个
SO-202507163-001,1,MAT-10001,85,231.23,0,85,19654.55,箱
SO-202507163-001,2,MAT-10046,38,132.51,0,38,5035.38,箱
SO-202507163-001,3,MAT-10012,112,33.57,0,112,3759.84,箱
SO-202507163-002,1,MAT-10029,175,45.77,0,175,8009.75,个
SO-202507163-002,2,MAT-10021,72,188.66,0,72,13583.52,套
SO-202507163-002,3,MAT-10021,42,204.03,0,42,8569.26,箱
SO-202507163-003,1,MAT-10048,135,148.72,0,135,20077.2,箱
SO-202507163-003,2,MAT-10003,173,52.61,0,173,9101.53,个
SO-202507163-003,3,MAT-10014,40,151.14,0,40,6045.6,箱
SO-202507164-001,1,MAT-10008,67,103.72,0,67,6949.24,套
SO-202507164-001,2,MAT-10010,29,159.48,0,29,4624.92,套
SO-202507164-001,3,MAT-10049,99,70.78,0,99,7007.22,箱
SO-202507164-002,1,MAT-10031,175,181.69,0,175,31795.75,套
SO-202507164-002,2,MAT-10027,86,178.65,0,86,15363.9,个
SO-202507164-002,3,MAT-10022,133,80.02,0,133,10642.66,件
SO-202507164-003,1,MAT-10012,10,163.42,0,10,1634.2,个
SO-202507164-003,2,MAT-10014,87,130.76,0,87,11376.12,套
SO-202507164-003,3,MAT-10027,11,188.19,0,11,2070.09,件
SO-202507165-001,1,MAT-10005,138,97.07,0,138,13395.66,套
SO-202507165-001,2,MAT-10024,143,33.07,0,143,4729.01,件
SO-202507165-001,3,MAT-10030,147,139.37,0,147,20487.39,箱
SO-202507165-002,1,MAT-10017,63,61.45,0,63,3871.35,个
SO-202507165-002,2,MAT-10005,111,130.79,0,111,14517.69,件
SO-202507165-002,3,MAT-10040,103,208.31,0,103,21455.93,套
SO-202507165-003,1,MAT-10014,102,68.93,0,102,7030.86,套
SO-202507165-003,2,MAT-10011,91,172.46,0,91,15693.86,箱
SO-202507165-003,3,MAT-10027,48,67.28,0,48,3229.44,件
SO-202507166-001,1,MAT-10041,69,194.2,0,69,13399.8,套
SO-202507166-001,2,MAT-10047,80,62.4,0,80,4992.0,箱
SO-202507166-001,3,MAT-10035,142,148.45,0,142,21079.9,箱
SO-202507166-002,1,MAT-10045,155,142.51,0,155,22089.05,件
SO-202507166-002,2,MAT-10011,137,42.74,0,137,5855.38,箱
SO-202507166-002,3,MAT-10005,90,138.09,0,90,12428.1,个
SO-202507166-003,1,MAT-10044,22,87.72,0,22,1929.84,件
SO-202507166-003,2,MAT-10014,21,149.86,0,21,3147.06,套
SO-202507166-003,3,MAT-10049,46,239.2,0,46,11003.2,个
SO-202507167-001,1,MAT-10048,181,49.13,0,181,8892.53,个
SO-202507167-001,2,MAT-10027,83,78.31,0,83,6499.73,件
SO-202507167-001,3,MAT-10047,140,203.52,0,140,28492.8,套
SO-202507167-002,1,MAT-10050,12,72.37,0,12,868.44,件
SO-202507167-002,2,MAT-10030,35,195.44,0,35,6840.4,套
SO-202507167-002,3,MAT-10023,194,221.1,0,194,42893.4,箱
SO-202507167-003,1,MAT-10027,179,77.26,0,179,13829.54,套
SO-202507167-003,2,MAT-10010,89,64.26,0,89,5719.14,箱
SO-202507167-003,3,MAT-10048,111,216.58,0,111,24040.38,箱
SO-202507168-001,1,MAT-10006,171,66.64,0,171,11395.44,件
SO-202507168-001,2,MAT-10007,142,104.27,0,142,14806.34,套
SO-202507168-001,3,MAT-10033,106,35.99,0,106,3814.94,箱
SO-202507168-002,1,MAT-10030,15,204.24,0,15,3063.6,件
SO-202507168-002,2,MAT-10029,93,45.62,0,93,4242.66,件
SO-202507168-002,3,MAT-10033,17,204.88,0,17,3482.96,箱
SO-202507168-003,1,MAT-10029,194,81.89,0,194,15886.66,套
SO-202507168-003,2,MAT-10039,190,96.61,0,190,18355.9,箱
SO-202507168-003,3,MAT-10005,123,153.6,0,123,18892.8,件
SO-202507169-001,1,MAT-10020,156,64.76,0,156,10102.56,件
SO-202507169-001,2,MAT-10016,167,53.64,0,167,8957.88,箱
SO-202507169-001,3,MAT-10042,88,105.76,0,88,9306.88,个
SO-202507169-002,1,MAT-10034,37,106.59,0,37,3943.83,件
SO-202507169-002,2,MAT-10035,152,216.24,0,152,32868.48,套
SO-202507169-002,3,MAT-10035,79,234.72,0,79,18542.88,个
SO-202507169-003,1,MAT-10012,101,158.32,0,101,15990.32,箱
SO-202507169-003,2,MAT-10003,144,183.84,0,144,26472.96,件
SO-202507169-003,3,MAT-10011,152,98.31,0,152,14943.12,箱
SO-202507170-001,1,MAT-10002,141,210.35,0,141,29659.35,个
SO-202507170-001,2,MAT-10037,167,113.24,0,167,18911.08,件
SO-202507170-001,3,MAT-10001,18,198.31,0,18,3569.58,套
SO-202507170-002,1,MAT-10043,152,72.72,0,152,11053.44,个
SO-202507170-002,2,MAT-10004,145,49.65,0,145,7199.25,套
SO-202507170-002,3,MAT-10035,145,134.58,0,145,19514.1,箱
SO-202507170-003,1,MAT-10022,135,119.79,0,135,16171.65,个
SO-202507170-003,2,MAT-10026,102,144.51,0,102,14740.02,个
SO-202507170-003,3,MAT-10033,49,244.15,0,49,11963.35,套
SO-202507171-001,1,MAT-10013,114,195.79,0,114,22320.06,个
SO-202507171-001,2,MAT-10013,179,147.92,0,179,26477.68,套
SO-202507171-001,3,MAT-10017,15,219.67,0,15,3295.05,套
SO-202507171-002,1,MAT-10040,123,189.12,0,123,23261.76,箱
SO-202507171-002,2,MAT-10045,172,232.29,0,172,39953.88,件
SO-202507171-002,3,MAT-10047,12,158.67,0,12,1904.04,套
SO-202507171-003,1,MAT-10034,59,113.84,0,59,6716.56,件
SO-202507171-003,2,MAT-10008,54,111.3,0,54,6010.2,个
SO-202507171-003,3,MAT-10029,58,74.43,0,58,4316.94,箱
SO-202507172-001,1,MAT-10037,187,185.38,0,187,34666.06,个
SO-202507172-001,2,MAT-10035,178,227.17,0,178,40436.26,个
SO-202507172-001,3,MAT-10019,195,30.65,0,195,5976.75,箱
SO-202507172-002,1,MAT-10015,69,154.56,0,69,10664.64,个
SO-202507172-002,2,MAT-10021,50,38.42,0,50,1921.0,个
SO-202507172-002,3,MAT-10012,127,79.09,0,127,10044.43,套
SO-202507172-003,1,MAT-10026,66,125.58,0,66,8288.28,件
SO-202507172-003,2,MAT-10037,112,198.04,0,112,22180.48,个
SO-202507172-003,3,MAT-10016,35,158.01,0,35,5530.35,套
SO-202507173-001,1,MAT-10047,88,60.42,0,88,5316.96,箱
SO-202507173-001,2,MAT-10050,174,241.51,0,174,42022.74,件
SO-202507173-001,3,MAT-10009,194,168.77,0,194,32741.38,件
SO-202507173-002,1,MAT-10028,17,98.58,0,17,1675.86,套
SO-202507173-002,2,MAT-10049,90,119.24,0,90,10731.6,件
SO-202507173-002,3,MAT-10029,65,145.24,0,65,9440.6,件
SO-202507173-003,1,MAT-10019,188,240.95,0,188,45298.6,个
SO-202507173-003,2,MAT-10008,157,56.63,0,157,8890.91,个
SO-202507173-003,3,MAT-10046,48,111.01,0,48,5328.48,件
SO-202507174-001,1,MAT-10029,75,72.19,0,75,5414.25,个
SO-202507174-001,2,MAT-10021,159,67.11,0,159,10670.49,件
SO-202507174-001,3,MAT-10031,38,67.36,0,38,2559.68,件
SO-202507174-002,1,MAT-10021,64,164.58,0,64,10533.12,个
SO-202507174-002,2,MAT-10049,11,159.31,0,11,1752.41,套
SO-202507174-002,3,MAT-10037,148,150.33,0,148,22248.84,套
SO-202507174-003,1,MAT-10012,118,205.93,0,118,24299.74,套
SO-202507174-003,2,MAT-10031,170,104.69,0,170,17797.3,个
SO-202507174-003,3,MAT-10007,137,72.12,0,137,9880.44,箱
SO-202507175-001,1,MAT-10030,89,49.8,0,89,4432.2,套
SO-202507175-001,2,MAT-10001,44,224.33,0,44,9870.52,箱
SO-202507175-001,3,MAT-10027,112,51.22,0,112,5736.64,套
SO-202507175-002,1,MAT-10031,95,175.8,0,95,16701.0,套
SO-202507175-002,2,MAT-10008,21,199.45,0,21,4188.45,套
SO-202507175-002,3,MAT-10031,166,43.44,0,166,7211.04,套
SO-202507175-003,1,MAT-10004,13,160.9,0,13,2091.7,箱
SO-202507175-003,2,MAT-10014,35,230.18,0,35,8056.3,箱
SO-202507175-003,3,MAT-10042,64,44.26,0,64,2832.64,箱
SO-202507176-001,1,MAT-10018,168,202.92,0,168,34090.56,套
SO-202507176-001,2,MAT-10037,36,157.09,0,36,5655.24,套
SO-202507176-001,3,MAT-10013,109,61.35,0,109,6687.15,套
SO-202507176-002,1,MAT-10007,134,246.37,0,134,33013.58,个
SO-202507176-002,2,MAT-10032,120,134.97,0,120,16196.4,套
