sales_order_id,item_no,material_id,order_quantity,sales_unit_price,shipped_quantity,unshipped_quantity,item_amount,unit
SO-202507260-003,1,MAT-10049,31.000,234.200,0.000,31.000,7260.200,件
SO-202507260-003,2,MAT-10037,179.000,188.360,0.000,179.000,33716.440,件
SO-202507260-003,3,MAT-10014,76.000,231.880,0.000,76.000,17622.880,件
SO-202507261-001,1,MAT-10032,16.000,234.770,0.000,16.000,3756.320,个
SO-202507261-001,2,MAT-10041,112.000,238.840,0.000,112.000,26750.080,套
SO-202507261-001,3,MAT-10019,189.000,60.320,0.000,189.000,11400.480,个
SO-202507261-002,1,MAT-10029,130.000,74.070,0.000,130.000,9629.100,个
SO-202507261-002,2,MAT-10015,178.000,197.930,0.000,178.000,35231.540,箱
SO-202507261-002,3,MAT-10026,122.000,45.490,0.000,122.000,5549.780,件
SO-202507261-003,1,MAT-10004,69.000,145.090,0.000,69.000,10011.210,套
SO-202507261-003,2,MAT-10032,149.000,197.760,0.000,149.000,29466.240,套
SO-202507261-003,3,MAT-10025,107.000,150.430,0.000,107.000,16096.010,个
SO-202507262-001,1,MAT-10044,90.000,220.890,0.000,90.000,19880.100,箱
SO-202507262-001,2,MAT-10006,56.000,165.800,0.000,56.000,9284.800,件
SO-202507262-001,3,MAT-10025,50.000,138.620,0.000,50.000,6931.000,套
SO-202507262-002,1,MAT-10043,38.000,105.880,0.000,38.000,4023.440,件
SO-202507262-002,2,MAT-10006,81.000,128.450,0.000,81.000,10404.450,箱
SO-202507262-002,3,MAT-10014,65.000,79.160,0.000,65.000,5145.400,个
SO-202507262-003,1,MAT-10012,16.000,151.380,0.000,16.000,2422.080,个
SO-202507262-003,2,MAT-10038,83.000,131.690,0.000,83.000,10930.270,件
SO-202507262-003,3,MAT-10045,136.000,230.260,0.000,136.000,31315.360,套
SO-202507263-001,1,MAT-10015,51.000,96.640,0.000,51.000,4928.640,套
SO-202507263-001,2,MAT-10005,42.000,138.200,0.000,42.000,5804.400,件
SO-202507263-001,3,MAT-10013,180.000,209.760,0.000,180.000,37756.800,件
SO-202507263-002,1,MAT-10012,52.000,76.530,0.000,52.000,3979.560,个
SO-202507263-002,2,MAT-10022,88.000,201.740,0.000,88.000,17753.120,件
SO-202507263-002,3,MAT-10042,170.000,152.470,0.000,170.000,25919.900,个
SO-202507263-003,1,MAT-10030,99.000,108.310,0.000,99.000,10722.690,箱
SO-202507263-003,2,MAT-10006,101.000,188.030,0.000,101.000,18991.030,个
SO-202507263-003,3,MAT-10004,27.000,143.900,0.000,27.000,3885.300,箱
SO-202507264-001,1,MAT-10018,68.000,155.280,0.000,68.000,10559.040,箱
SO-202507264-001,2,MAT-10039,162.000,121.750,0.000,162.000,19723.500,件
SO-202507264-001,3,MAT-10038,22.000,230.920,0.000,22.000,5080.240,套
SO-202507264-002,1,MAT-10043,25.000,57.780,0.000,25.000,1444.500,件
SO-202507264-002,2,MAT-10033,147.000,158.040,0.000,147.000,23231.880,件
SO-202507264-002,3,MAT-10034,75.000,180.860,0.000,75.000,13564.500,件
SO-202507264-003,1,MAT-10011,135.000,92.840,0.000,135.000,12533.400,个
SO-202507264-003,2,MAT-10041,133.000,45.870,0.000,133.000,6100.710,个
SO-202507264-003,3,MAT-10004,50.000,93.350,0.000,50.000,4667.500,个
SO-202507265-001,1,MAT-10013,148.000,62.600,0.000,148.000,9264.800,箱
SO-202507265-001,2,MAT-10008,87.000,244.770,0.000,87.000,21294.990,个
SO-202507265-001,3,MAT-10035,112.000,69.150,0.000,112.000,7744.800,套
SO-202507265-002,1,MAT-10008,197.000,87.990,0.000,197.000,17334.030,件
SO-202507265-002,2,MAT-10004,117.000,40.640,0.000,117.000,4754.880,个
SO-202507265-002,3,MAT-10050,26.000,147.830,0.000,26.000,3843.580,箱
SO-202507265-003,1,MAT-10014,195.000,121.520,0.000,195.000,23696.400,套
SO-202507265-003,2,MAT-10011,32.000,212.890,0.000,32.000,6812.480,个
SO-202507265-003,3,MAT-10045,84.000,64.480,0.000,84.000,5416.320,箱
SO-202507266-001,1,MAT-10018,104.000,145.220,0.000,104.000,15102.880,件
SO-202507266-001,2,MAT-10036,121.000,97.820,0.000,121.000,11836.220,套
SO-202507266-001,3,MAT-10042,187.000,68.770,0.000,187.000,12859.990,箱
SO-202507266-002,1,MAT-10001,131.000,86.170,0.000,131.000,11288.270,个
SO-202507266-002,2,MAT-10006,140.000,246.240,0.000,140.000,34473.600,箱
SO-202507266-002,3,MAT-10008,35.000,84.780,0.000,35.000,2967.300,箱
SO-202507266-003,1,MAT-10044,170.000,121.520,0.000,170.000,20658.400,箱
SO-202507266-003,2,MAT-10044,26.000,239.630,0.000,26.000,6230.380,个
SO-202507266-003,3,MAT-10035,127.000,65.430,0.000,127.000,8309.610,套
SO-202507267-001,1,MAT-10045,86.000,148.210,0.000,86.000,12746.060,件
SO-202507267-001,2,MAT-10007,98.000,37.460,0.000,98.000,3671.080,套
SO-202507267-001,3,MAT-10003,198.000,158.630,0.000,198.000,31408.740,套
SO-202507267-002,1,MAT-10010,79.000,234.230,0.000,79.000,18504.170,个
SO-202507267-002,2,MAT-10042,130.000,79.810,0.000,130.000,10375.300,箱
SO-202507267-002,3,MAT-10039,157.000,138.790,0.000,157.000,21790.030,件
SO-202507267-003,1,MAT-10014,132.000,72.140,0.000,132.000,9522.480,个
SO-202507267-003,2,MAT-10026,126.000,52.390,0.000,126.000,6601.140,件
SO-202507267-003,3,MAT-10047,114.000,152.800,0.000,114.000,17419.200,箱
SO-202507268-001,1,MAT-10043,12.000,173.110,0.000,12.000,2077.320,箱
SO-202507268-001,2,MAT-10038,196.000,96.610,0.000,196.000,18935.560,套
SO-202507268-001,3,MAT-10002,197.000,208.770,0.000,197.000,41127.690,箱
SO-202507268-002,1,MAT-10030,118.000,219.920,0.000,118.000,25950.560,个
SO-202507268-002,2,MAT-10010,124.000,103.600,0.000,124.000,12846.400,箱
SO-202507268-002,3,MAT-10022,182.000,80.370,0.000,182.000,14627.340,件
SO-202507268-003,1,MAT-10049,121.000,233.080,0.000,121.000,28202.680,箱
SO-202507268-003,2,MAT-10040,45.000,156.560,0.000,45.000,7045.200,件
SO-202507268-003,3,MAT-10044,177.000,55.120,0.000,177.000,9756.240,个
SO-202507269-001,1,MAT-10037,115.000,229.700,0.000,115.000,26415.500,套
SO-202507269-001,2,MAT-10019,74.000,93.500,0.000,74.000,6919.000,件
SO-202507269-001,3,MAT-10002,40.000,169.080,0.000,40.000,6763.200,箱
SO-202507269-002,1,MAT-10033,167.000,173.750,0.000,167.000,29016.250,件
SO-202507269-002,2,MAT-10015,123.000,135.570,0.000,123.000,16675.110,套
SO-202507269-002,3,MAT-10023,178.000,103.410,0.000,178.000,18406.980,套
SO-202507269-003,1,MAT-10016,60.000,50.670,0.000,60.000,3040.200,箱
SO-202507269-003,2,MAT-10039,117.000,41.040,0.000,117.000,4801.680,套
SO-202507269-003,3,MAT-10035,34.000,175.550,0.000,34.000,5968.700,套
SO-202507270-001,1,MAT-10005,90.000,178.400,0.000,90.000,16056.000,箱
SO-202507270-001,2,MAT-10049,27.000,180.930,0.000,27.000,4885.110,件
SO-202507270-001,3,MAT-10006,200.000,135.820,0.000,200.000,27164.000,箱
SO-202507270-002,1,MAT-10047,170.000,155.880,0.000,170.000,26499.600,件
SO-202507270-002,2,MAT-10002,31.000,53.460,0.000,31.000,1657.260,件
SO-202507270-002,3,MAT-10004,122.000,212.840,0.000,122.000,25966.480,个
SO-202507270-003,1,MAT-10044,182.000,64.210,0.000,182.000,11686.220,套
SO-202507270-003,2,MAT-10045,125.000,33.090,0.000,125.000,4136.250,个
SO-202507270-003,3,MAT-10044,147.000,104.260,0.000,147.000,15326.220,箱
SO-202507271-001,1,MAT-10016,143.000,82.250,0.000,143.000,11761.750,件
SO-202507271-001,2,MAT-10011,39.000,111.980,0.000,39.000,4367.220,个
SO-202507271-001,3,MAT-10027,184.000,236.130,0.000,184.000,43447.920,套
SO-202507271-002,1,MAT-10047,21.000,73.990,0.000,21.000,1553.790,件
SO-202507271-002,2,MAT-10035,139.000,168.690,0.000,139.000,23447.910,套
SO-202507271-002,3,MAT-10026,181.000,56.790,0.000,181.000,10278.990,套
SO-202507271-003,1,MAT-10023,160.000,239.190,0.000,160.000,38270.400,件
SO-202507271-003,2,MAT-10033,166.000,142.500,0.000,166.000,23655.000,件
SO-202507271-003,3,MAT-10021,129.000,156.920,0.000,129.000,20242.680,套
SO-202507272-001,1,MAT-10005,115.000,170.040,0.000,115.000,19554.600,套
SO-202507272-001,2,MAT-10019,43.000,194.790,0.000,43.000,8375.970,箱
SO-202507272-001,3,MAT-10039,88.000,80.080,0.000,88.000,7047.040,箱
SO-202507272-002,1,MAT-10009,174.000,161.280,0.000,174.000,28062.720,套
SO-202507272-002,2,MAT-10042,24.000,222.210,0.000,24.000,5333.040,箱
SO-202507272-002,3,MAT-10012,59.000,126.630,0.000,59.000,7471.170,件
SO-202507272-003,1,MAT-10050,21.000,41.890,0.000,21.000,879.690,箱
SO-202507272-003,2,MAT-10023,174.000,239.420,0.000,174.000,41659.080,件
SO-202507272-003,3,MAT-10013,25.000,171.960,0.000,25.000,4299.000,箱
SO-202507273-001,1,MAT-10045,122.000,242.200,0.000,122.000,29548.400,箱
SO-202507273-001,2,MAT-10047,11.000,160.910,0.000,11.000,1770.010,套
SO-202507273-001,3,MAT-10008,16.000,213.280,0.000,16.000,3412.480,个
SO-202507273-002,1,MAT-10011,127.000,244.980,0.000,127.000,31112.460,个
SO-202507273-002,2,MAT-10010,14.000,68.100,0.000,14.000,953.400,套
SO-202507273-002,3,MAT-10009,57.000,93.740,0.000,57.000,5343.180,套
SO-202507273-003,1,MAT-10001,128.000,49.150,0.000,128.000,6291.200,箱
SO-202507273-003,2,MAT-10048,189.000,121.050,0.000,189.000,22878.450,箱
SO-202507273-003,3,MAT-10035,71.000,108.730,0.000,71.000,7719.830,箱
SO-202507274-001,1,MAT-10019,83.000,213.810,0.000,83.000,17746.230,个
SO-202507274-001,2,MAT-10036,190.000,42.060,0.000,190.000,7991.400,件
SO-202507274-001,3,MAT-10001,80.000,70.640,0.000,80.000,5651.200,箱
SO-202507274-002,1,MAT-10048,193.000,42.360,0.000,193.000,8175.480,套
SO-202507274-002,2,MAT-10016,38.000,91.880,0.000,38.000,3491.440,件
SO-202507274-002,3,MAT-10044,80.000,125.160,0.000,80.000,10012.800,套
SO-202507274-003,1,MAT-10050,111.000,59.950,0.000,111.000,6654.450,个
SO-202507274-003,2,MAT-10040,61.000,81.690,0.000,61.000,4983.090,箱
SO-202507274-003,3,MAT-10004,160.000,117.590,0.000,160.000,18814.400,个
SO-202507275-001,1,MAT-10006,69.000,41.280,0.000,69.000,2848.320,套
SO-202507275-001,2,MAT-10034,143.000,36.990,0.000,143.000,5289.570,箱
SO-202507275-001,3,MAT-10009,194.000,144.250,0.000,194.000,27984.500,个
SO-202507275-002,1,MAT-10014,76.000,120.690,0.000,76.000,9172.440,件
SO-202507275-002,2,MAT-10048,83.000,127.960,0.000,83.000,10620.680,箱
SO-202507275-002,3,MAT-10048,191.000,205.670,0.000,191.000,39282.970,个
SO-202507275-003,1,MAT-10007,107.000,185.190,0.000,107.000,19815.330,个
SO-202507275-003,2,MAT-10049,95.000,98.030,0.000,95.000,9312.850,件
SO-202507275-003,3,MAT-10043,143.000,149.250,0.000,143.000,21342.750,件
SO-202507276-001,1,MAT-10018,38.000,222.000,0.000,38.000,8436.000,套
SO-202507276-001,2,MAT-10004,147.000,155.390,0.000,147.000,22842.330,个
SO-202507276-001,3,MAT-10045,108.000,198.350,0.000,108.000,21421.800,箱
SO-202507276-002,1,MAT-10041,157.000,244.240,0.000,157.000,38345.680,个
SO-202507276-002,2,MAT-10004,133.000,245.920,0.000,133.000,32707.360,套
SO-202507276-002,3,MAT-10022,140.000,193.690,0.000,140.000,27116.600,箱
SO-202507276-003,1,MAT-10005,130.000,133.490,0.000,130.000,17353.700,套
SO-202507276-003,2,MAT-10025,14.000,235.020,0.000,14.000,3290.280,箱
SO-202507276-003,3,MAT-10006,136.000,60.160,0.000,136.000,8181.760,箱
SO-202507277-001,1,MAT-10025,77.000,49.610,0.000,77.000,3819.970,个
SO-202507277-001,2,MAT-10021,121.000,40.470,0.000,121.000,4896.870,箱
SO-202507277-001,3,MAT-10043,76.000,104.400,0.000,76.000,7934.400,件
SO-202507277-002,1,MAT-10020,111.000,61.110,0.000,111.000,6783.210,个
SO-202507277-002,2,MAT-10024,41.000,141.450,0.000,41.000,5799.450,件
SO-202507277-002,3,MAT-10041,57.000,178.170,0.000,57.000,10155.690,件
SO-202507277-003,1,MAT-10022,119.000,234.920,0.000,119.000,27955.480,件
SO-202507277-003,2,MAT-10032,60.000,229.880,0.000,60.000,13792.800,箱
SO-202507277-003,3,MAT-10029,100.000,54.090,0.000,100.000,5409.000,件
SO-202507278-001,1,MAT-10041,40.000,207.100,0.000,40.000,8284.000,件
SO-202507278-001,2,MAT-10001,100.000,93.690,0.000,100.000,9369.000,箱
SO-202507278-001,3,MAT-10032,160.000,151.950,0.000,160.000,24312.000,箱
SO-202507278-002,1,MAT-10044,48.000,152.640,0.000,48.000,7326.720,个
SO-202507278-002,2,MAT-10032,170.000,142.130,0.000,170.000,24162.100,件
SO-202507278-002,3,MAT-10030,59.000,219.520,0.000,59.000,12951.680,件
SO-202507278-003,1,MAT-10038,72.000,77.510,0.000,72.000,5580.720,件
SO-202507278-003,2,MAT-10017,168.000,197.530,0.000,168.000,33185.040,箱
SO-202507278-003,3,MAT-10002,32.000,130.290,0.000,32.000,4169.280,个
SO-202507279-001,1,MAT-10032,100.000,68.720,0.000,100.000,6872.000,件
SO-202507279-001,2,MAT-10046,101.000,63.060,0.000,101.000,6369.060,箱
SO-202507279-001,3,MAT-10020,103.000,39.270,0.000,103.000,4044.810,个
SO-202507279-002,1,MAT-10010,32.000,44.380,0.000,32.000,1420.160,套
SO-202507279-002,2,MAT-10020,135.000,59.390,0.000,135.000,8017.650,箱
SO-202507279-002,3,MAT-10048,167.000,70.980,0.000,167.000,11853.660,件
SO-202507279-003,1,MAT-10006,128.000,140.190,0.000,128.000,17944.320,件
SO-202507279-003,2,MAT-10036,123.000,81.980,0.000,123.000,10083.540,套
SO-202507279-003,3,MAT-10001,64.000,42.870,0.000,64.000,2743.680,套
SO-202507280-001,1,MAT-10002,28.000,224.990,0.000,28.000,6299.720,套
SO-202507280-001,2,MAT-10025,138.000,192.110,0.000,138.000,26511.180,套
SO-202507280-001,3,MAT-10046,146.000,112.820,0.000,146.000,16471.720,套
SO-202507280-002,1,MAT-10046,36.000,165.910,0.000,36.000,5972.760,件
SO-202507280-002,2,MAT-10039,168.000,237.720,0.000,168.000,39936.960,件
SO-202507280-002,3,MAT-10036,148.000,182.200,0.000,148.000,26965.600,件
SO-202507280-003,1,MAT-10041,107.000,177.350,0.000,107.000,18976.450,个
SO-202507280-003,2,MAT-10002,196.000,115.700,0.000,196.000,22677.200,件
SO-202507280-003,3,MAT-10036,186.000,126.110,0.000,186.000,23456.460,箱
SO-202507281-001,1,MAT-10033,97.000,244.530,0.000,97.000,23719.410,箱
SO-202507281-001,2,MAT-10026,193.000,34.840,0.000,193.000,6724.120,套
SO-202507281-001,3,MAT-10044,72.000,229.070,0.000,72.000,16493.040,个
SO-202507281-002,1,MAT-10037,35.000,136.440,0.000,35.000,4775.400,件
SO-202507281-002,2,MAT-10021,98.000,44.720,0.000,98.000,4382.560,件
SO-202507281-002,3,MAT-10004,16.000,75.070,0.000,16.000,1201.120,件
SO-202507281-003,1,MAT-10005,31.000,119.950,0.000,31.000,3718.450,件
SO-202507281-003,2,MAT-10009,49.000,84.440,0.000,49.000,4137.560,套
SO-202507281-003,3,MAT-10027,67.000,144.100,0.000,67.000,9654.700,件
SO-202507282-001,1,MAT-10020,42.000,141.660,0.000,42.000,5949.720,套
SO-202507282-001,2,MAT-10016,121.000,39.030,0.000,121.000,4722.630,件
SO-202507282-001,3,MAT-10011,193.000,243.190,0.000,193.000,46935.670,箱
SO-202507282-002,1,MAT-10048,66.000,109.040,0.000,66.000,7196.640,箱
SO-202507282-002,2,MAT-10018,44.000,33.340,0.000,44.000,1466.960,箱
SO-202507282-002,3,MAT-10007,40.000,148.040,0.000,40.000,5921.600,件
SO-202507282-003,1,MAT-10037,114.000,82.690,0.000,114.000,9426.660,个
SO-202507282-003,2,MAT-10012,171.000,144.280,0.000,171.000,24671.880,套
SO-202507282-003,3,MAT-10043,102.000,64.000,0.000,102.000,6528.000,个
SO-202507283-001,1,MAT-10013,175.000,70.780,0.000,175.000,12386.500,箱
SO-202507283-001,2,MAT-10020,155.000,241.830,0.000,155.000,37483.650,个
SO-202507283-001,3,MAT-10019,53.000,183.470,0.000,53.000,9723.910,套
SO-202507283-002,1,MAT-10032,116.000,57.990,0.000,116.000,6726.840,个
SO-202507283-002,2,MAT-10037,82.000,225.640,0.000,82.000,18502.480,套
SO-202507283-002,3,MAT-10011,143.000,65.740,0.000,143.000,9400.820,箱
SO-202507283-003,1,MAT-10037,159.000,55.850,0.000,159.000,8880.150,件
SO-202507283-003,2,MAT-10039,10.000,66.690,0.000,10.000,666.900,个
SO-202507283-003,3,MAT-10011,146.000,49.950,0.000,146.000,7292.700,件
SO-202507284-001,1,MAT-10013,129.000,60.450,0.000,129.000,7798.050,箱
SO-202507284-001,2,MAT-10045,83.000,34.060,0.000,83.000,2826.980,个
SO-202507284-001,3,MAT-10037,196.000,134.320,0.000,196.000,26326.720,件
SO-202507284-002,1,MAT-10035,99.000,175.270,0.000,99.000,17351.730,箱
SO-202507284-002,2,MAT-10005,174.000,42.240,0.000,174.000,7349.760,套
SO-202507284-002,3,MAT-10045,83.000,90.680,0.000,83.000,7526.440,套
SO-202507284-003,1,MAT-10017,24.000,189.200,0.000,24.000,4540.800,套
SO-202507284-003,2,MAT-10010,94.000,91.900,0.000,94.000,8638.600,箱
SO-202507284-003,3,MAT-10012,121.000,218.350,0.000,121.000,26420.350,箱
SO-202507285-001,1,MAT-10012,25.000,232.450,0.000,25.000,5811.250,箱
SO-202507285-001,2,MAT-10014,51.000,142.850,0.000,51.000,7285.350,件
SO-202507285-001,3,MAT-10001,198.000,41.540,0.000,198.000,8224.920,箱
SO-202507285-002,1,MAT-10041,72.000,157.110,0.000,72.000,11311.920,个
SO-202507285-002,2,MAT-10042,61.000,105.480,0.000,61.000,6434.280,件
SO-202507285-002,3,MAT-10017,181.000,109.660,0.000,181.000,19848.460,件
SO-202507285-003,1,MAT-10003,184.000,43.690,0.000,184.000,8038.960,套
SO-202507285-003,2,MAT-10047,181.000,124.850,0.000,181.000,22597.850,套
SO-202507285-003,3,MAT-10010,168.000,155.170,0.000,168.000,26068.560,箱
SO-202507286-001,1,MAT-10004,108.000,125.090,0.000,108.000,13509.720,件
SO-202507286-001,2,MAT-10046,28.000,174.920,0.000,28.000,4897.760,个
SO-202507286-001,3,MAT-10028,27.000,89.770,0.000,27.000,2423.790,个
SO-202507286-002,1,MAT-10038,29.000,65.310,0.000,29.000,1893.990,个
SO-202507286-002,2,MAT-10004,179.000,169.930,0.000,179.000,30417.470,件
SO-202507286-002,3,MAT-10026,120.000,81.440,0.000,120.000,9772.800,箱
SO-202507286-003,1,MAT-10041,20.000,45.340,0.000,20.000,906.800,套
SO-202507286-003,2,MAT-10028,65.000,145.140,0.000,65.000,9434.100,个
SO-202507286-003,3,MAT-10024,118.000,91.670,0.000,118.000,10817.060,箱
SO-202507287-001,1,MAT-10013,163.000,152.650,0.000,163.000,24881.950,箱
SO-202507287-001,2,MAT-10043,64.000,160.420,0.000,64.000,10266.880,箱
SO-202507287-001,3,MAT-10001,162.000,184.280,0.000,162.000,29853.360,套
SO-202507287-002,1,MAT-10002,134.000,143.070,0.000,134.000,19171.380,箱
SO-202507287-002,2,MAT-10001,110.000,65.190,0.000,110.000,7170.900,箱
SO-202507287-002,3,MAT-10044,144.000,40.930,0.000,144.000,5893.920,件
SO-202507287-003,1,MAT-10011,117.000,169.420,0.000,117.000,19822.140,件
SO-202507287-003,2,MAT-10022,159.000,209.860,0.000,159.000,33367.740,箱
SO-202507287-003,3,MAT-10002,160.000,214.800,0.000,160.000,34368.000,个
SO-202507288-001,1,MAT-10043,131.000,78.130,0.000,131.000,10235.030,箱
SO-202507288-001,2,MAT-10036,172.000,41.930,0.000,172.000,7211.960,件
SO-202507288-001,3,MAT-10032,116.000,94.840,0.000,116.000,11001.440,个
SO-202507288-002,1,MAT-10019,26.000,118.510,0.000,26.000,3081.260,套
SO-202507288-002,2,MAT-10010,189.000,80.890,0.000,189.000,15288.210,件
SO-202507288-002,3,MAT-10022,43.000,214.870,0.000,43.000,9239.410,箱
SO-202507288-003,1,MAT-10039,73.000,99.130,0.000,73.000,7236.490,套
SO-202507288-003,2,MAT-10021,85.000,57.950,0.000,85.000,4925.750,个
SO-202507288-003,3,MAT-10018,184.000,163.900,0.000,184.000,30157.600,箱
SO-202507289-001,1,MAT-10004,73.000,39.020,0.000,73.000,2848.460,箱
SO-202507289-001,2,MAT-10034,199.000,179.660,0.000,199.000,35752.340,个
SO-202507289-001,3,MAT-10013,103.000,205.230,0.000,103.000,21138.690,件
SO-202507289-002,1,MAT-10010,46.000,143.410,0.000,46.000,6596.860,箱
SO-202507289-002,2,MAT-10019,67.000,51.340,0.000,67.000,3439.780,件
SO-202507289-002,3,MAT-10019,62.000,245.960,0.000,62.000,15249.520,套
SO-202507289-003,1,MAT-10036,153.000,74.530,0.000,153.000,11403.090,件
SO-202507289-003,2,MAT-10035,138.000,189.880,0.000,138.000,26203.440,个
SO-202507289-003,3,MAT-10035,87.000,123.080,0.000,87.000,10707.960,个
SO-202507290-001,1,MAT-10029,99.000,61.750,0.000,99.000,6113.250,个
SO-202507290-001,2,MAT-10045,146.000,109.510,0.000,146.000,15988.460,箱
SO-202507290-001,3,MAT-10037,55.000,178.520,0.000,55.000,9818.600,个
SO-202507290-002,1,MAT-10015,139.000,219.950,0.000,139.000,30573.050,箱
SO-202507290-002,2,MAT-10047,73.000,242.230,0.000,73.000,17682.790,箱
SO-202507290-002,3,MAT-10040,168.000,138.450,0.000,168.000,23259.600,箱
SO-202507290-003,1,MAT-10011,69.000,159.970,0.000,69.000,11037.930,件
SO-202507290-003,2,MAT-10010,167.000,181.760,0.000,167.000,30353.920,箱
SO-202507290-003,3,MAT-10027,200.000,42.480,0.000,200.000,8496.000,套
SO-202507291-001,1,MAT-10035,24.000,86.020,0.000,24.000,2064.480,箱
SO-202507291-001,2,MAT-10012,163.000,218.420,0.000,163.000,35602.460,个
SO-202507291-001,3,MAT-10037,167.000,90.220,0.000,167.000,15066.740,个
SO-202507291-002,1,MAT-10017,101.000,92.500,0.000,101.000,9342.500,个
SO-202507291-002,2,MAT-10002,130.000,121.620,0.000,130.000,15810.600,件
SO-202507291-002,3,MAT-10020,59.000,60.230,0.000,59.000,3553.570,套
SO-202507291-003,1,MAT-10018,66.000,240.330,0.000,66.000,15861.780,箱
SO-202507291-003,2,MAT-10038,26.000,155.500,0.000,26.000,4043.000,箱
SO-202507291-003,3,MAT-10015,117.000,116.550,0.000,117.000,13636.350,箱
SO-202507292-001,1,MAT-10046,61.000,32.080,0.000,61.000,1956.880,箱
SO-202507292-001,2,MAT-10003,43.000,102.330,0.000,43.000,4400.190,套
SO-202507292-001,3,MAT-10037,125.000,203.500,0.000,125.000,25437.500,件
SO-202507292-002,1,MAT-10027,72.000,200.140,0.000,72.000,14410.080,个
SO-202507292-002,2,MAT-10033,187.000,104.740,0.000,187.000,19586.380,个
SO-202507292-002,3,MAT-10004,113.000,196.820,0.000,113.000,22240.660,件
SO-202507292-003,1,MAT-10023,81.000,50.170,0.000,81.000,4063.770,个
SO-202507292-003,2,MAT-10019,118.000,32.470,0.000,118.000,3831.460,套
SO-202507292-003,3,MAT-10032,189.000,125.420,0.000,189.000,23704.380,箱
SO-202507293-001,1,MAT-10026,104.000,196.390,0.000,104.000,20424.560,个
SO-202507293-001,2,MAT-10025,177.000,218.600,0.000,177.000,38692.200,箱
SO-202507293-001,3,MAT-10015,149.000,207.810,0.000,149.000,30963.690,件
SO-202507293-002,1,MAT-10042,149.000,57.040,0.000,149.000,8498.960,个
SO-202507293-002,2,MAT-10003,198.000,39.120,0.000,198.000,7745.760,箱
SO-202507293-002,3,MAT-10040,124.000,82.480,0.000,124.000,10227.520,箱
SO-202507293-003,1,MAT-10038,77.000,114.390,0.000,77.000,8808.030,箱
SO-202507293-003,2,MAT-10039,23.000,176.200,0.000,23.000,4052.600,个
SO-202507293-003,3,MAT-10033,20.000,131.250,0.000,20.000,2625.000,箱
SO-202507294-001,1,MAT-10001,79.000,163.640,0.000,79.000,12927.560,个
SO-202507294-001,2,MAT-10050,141.000,122.400,0.000,141.000,17258.400,箱
SO-202507294-001,3,MAT-10045,76.000,197.170,0.000,76.000,14984.920,件
SO-202507294-002,1,MAT-10022,89.000,168.880,0.000,89.000,15030.320,个
SO-202507294-002,2,MAT-10015,153.000,141.980,0.000,153.000,21722.940,个
SO-202507294-002,3,MAT-10023,135.000,153.620,0.000,135.000,20738.700,箱
SO-202507294-003,1,MAT-10037,108.000,35.720,0.000,108.000,3857.760,个
SO-202507294-003,2,MAT-10015,193.000,156.230,0.000,193.000,30152.390,件
SO-202507294-003,3,MAT-10037,126.000,143.350,0.000,126.000,18062.100,箱
SO-202507295-001,1,MAT-10034,123.000,196.770,0.000,123.000,24202.710,箱
SO-202507295-001,2,MAT-10001,100.000,232.460,0.000,100.000,23246.000,件
SO-202507295-001,3,MAT-10038,98.000,185.280,0.000,98.000,18157.440,箱
SO-202507295-002,1,MAT-10039,78.000,227.200,0.000,78.000,17721.600,套
SO-202507295-002,2,MAT-10034,179.000,134.390,0.000,179.000,24055.810,个
SO-202507295-002,3,MAT-10005,150.000,54.160,0.000,150.000,8124.000,箱
SO-202507295-003,1,MAT-10040,115.000,171.360,0.000,115.000,19706.400,个
SO-202507295-003,2,MAT-10009,41.000,198.590,0.000,41.000,8142.190,个
SO-202507295-003,3,MAT-10038,46.000,100.540,0.000,46.000,4624.840,个
SO-202507296-001,1,MAT-10025,200.000,34.950,0.000,200.000,6990.000,件
SO-202507296-001,2,MAT-10047,38.000,238.350,0.000,38.000,9057.300,件
SO-202507296-001,3,MAT-10043,40.000,181.420,0.000,40.000,7256.800,个
SO-202507296-002,1,MAT-10011,45.000,178.580,0.000,45.000,8036.100,件
SO-202507296-002,2,MAT-10025,151.000,78.760,0.000,151.000,11892.760,套
SO-202507296-002,3,MAT-10016,129.000,49.550,0.000,129.000,6391.950,个
SO-202507296-003,1,MAT-10047,45.000,133.530,0.000,45.000,6008.850,套
SO-202507296-003,2,MAT-10019,39.000,106.790,0.000,39.000,4164.810,件
SO-202507296-003,3,MAT-10006,127.000,147.310,0.000,127.000,18708.370,套
SO-202507297-001,1,MAT-10049,146.000,48.860,0.000,146.000,7133.560,箱
SO-202507297-001,2,MAT-10005,134.000,168.360,0.000,134.000,22560.240,套
SO-202507297-001,3,MAT-10016,41.000,42.550,0.000,41.000,1744.550,箱
SO-202507297-002,1,MAT-10033,17.000,137.650,0.000,17.000,2340.050,箱
SO-202507297-002,2,MAT-10010,94.000,86.790,0.000,94.000,8158.260,个
SO-202507297-002,3,MAT-10014,38.000,87.060,0.000,38.000,3308.280,件
SO-202507297-003,1,MAT-10013,36.000,41.250,0.000,36.000,1485.000,套
SO-202507297-003,2,MAT-10048,90.000,200.080,0.000,90.000,18007.200,套
SO-202507297-003,3,MAT-10048,173.000,188.420,0.000,173.000,32596.660,件
SO-202507298-001,1,MAT-10031,119.000,247.830,0.000,119.000,29491.770,件
